,Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Date_Year,Date_Month,VWAP,Day_Perc_Change,Trend,Volatility,21_day_SMA,34_day_SMA,Trade_Call,14_day_SMA,14_day_STD,14_day_bollinger_upper,14_day_bollinger_lower
172,2018-01-18,TCS,EQ,2888.95,2897.0,2933.0,2868.05,2926.55,2918.2,2896.35,1104739,3199711974.1,51786,568379,51.45,2018,1,2555.96,0.01012,Slight or No change,0.0527743230304284,2709.1238095238086,2670.6573529411758,HODL,2747.3357142857135,94.42541303258523,2936.186540350884,2558.484888220543
173,2018-01-19,TCS,EQ,2918.2,2930.55,2982.0,2903.65,2974.85,2959.3,2930.77,910000,2667000913.1,44039,436952,48.02,2018,1,2558.09,0.01408,Slight or No change,0.04446968937602917,2726.7595238095228,2680.3441176470583,HODL,2769.742857142857,105.04930867334619,2979.841474489549,2559.6442397961646
174,2018-01-22,TCS,EQ,2959.3,2961.0,3134.7,2922.0,3090.0,3116.4,3052.16,2183555,6664565989.3,97757,663651,30.39,2018,1,2565.07,0.05309,Slight or No change,0.0599271292554015,2751.554761904761,2694.5808823529405,HODL,2804.4,132.32275518013657,3069.045510360273,2539.754489639727
175,2018-01-23,TCS,EQ,3116.4,3114.95,3142.35,3090.05,3097.9,3102.0,3112.03,1619805,5040878629.55,68887,705309,43.54,2018,1,2570.0,-0.00462,Slight or No change,0.05974286817803835,2773.2333333333327,2708.2999999999993,HODL,2837.496428571428,145.01419488116957,3127.524818333767,2547.468038809089
176,2018-01-24,TCS,EQ,3102.0,3090.0,3259.05,3082.65,3174.95,3174.6,3189.59,2810769,8965187783.2,111512,862385,30.68,2018,1,2579.5,0.0234,Slight or No change,0.05077814036954575,2798.2404761904754,2724.2205882352932,HODL,2874.460714285714,160.6107204710217,3195.6821552277574,2553.2392733436704
177,2018-01-25,TCS,EQ,3174.6,3175.0,3179.8,3081.0,3133.0,3121.05,3123.06,1916922,5986662027.05,72537,925615,48.29,2018,1,2585.23,-0.01687,Slight or No change,0.058436870776513425,2822.1047619047613,2739.038235294117,HODL,2905.307142857143,163.73269944678975,3232.7725417507227,2577.841743963563
178,2018-01-29,TCS,EQ,3121.05,3131.4,3225.0,3122.0,3199.25,3198.85,3196.14,1570530,5019638549.6,94269,832172,52.99,2018,1,2590.51,0.02493,Slight or No change,0.059601451590994316,2849.338095238095,2756.607352941176,HODL,2939.910714285714,171.2998565028968,3282.5104272915078,2597.3110012799207
179,2018-01-30,TCS,EQ,3198.85,3180.0,3203.8,3143.7,3152.15,3152.85,3166.46,787379,2493202689.95,45149,384193,48.79,2018,1,2592.93,-0.01438,Slight or No change,0.06651725059566779,2870.8452380952376,2771.0705882352936,HODL,2971.6142857142854,166.27573997218505,3304.1657656586553,2639.0628057699155
180,2018-01-31,TCS,EQ,3152.85,3137.0,3150.0,3098.6,3111.15,3112.35,3119.14,1521607,4746105492.1,92438,978756,64.32,2018,1,2597.2,-0.01285,Slight or No change,0.07056626872232774,2893.0714285714284,2785.782352941176,HODL,2993.453571428571,162.98148722653266,3319.4165458816365,2667.490596975506
181,2018-02-01,TCS,EQ,3112.35,3124.0,3190.0,3088.8,3150.0,3138.6,3146.24,1200315,3776473823.35,66084,310672,25.88,2018,2,2600.7,0.00843,Slight or No change,0.0471891623248941,2917.233333333333,2800.788235294118,HODL,3018.317857142857,156.0425541160358,3330.4029653749285,2706.2327489107856
182,2018-02-02,TCS,EQ,3138.6,3120.0,3190.0,3103.45,3153.0,3153.65,3167.25,1228245,3890162746.1,52829,586030,47.71,2018,2,2604.32,0.0048,Slight or No change,0.046783404392397684,2941.7571428571428,2818.3132352941175,HODL,3045.2678571428573,143.08113164745927,3331.4301204377757,2759.105593847939
183,2018-02-05,TCS,EQ,3153.65,3110.0,3188.0,3076.85,3110.0,3103.2,3118.75,1378871,4300356206.7,75866,655249,47.52,2018,2,2607.97,-0.016,Slight or No change,0.042648147619698464,2962.9999999999995,2834.713235294117,HODL,3070.775,114.65159891870898,3300.078197837418,2841.471802162582
184,2018-02-06,TCS,EQ,3103.2,3010.0,3077.15,2985.0,3000.0,2997.25,3020.91,1328653,4013743636.45,53630,728147,54.8,2018,2,2610.69,-0.03414,Slight or No change,0.051680198922802636,2977.6690476190474,2846.9705882352937,HODL,3081.2321428571427,98.60287600569542,3278.4378948685335,2884.026390845752
185,2018-02-07,TCS,EQ,2997.25,3027.0,3031.0,2947.45,2959.0,2955.05,2975.26,1090162,3243512073.4,55520,506385,46.45,2018,2,2612.66,-0.01408,Slight or No change,0.037600242161585515,2989.1285714285714,2858.1397058823527,HODL,3085.9535714285716,89.88465999073193,3265.7228914100356,2906.1842514471077
186,2018-02-08,TCS,EQ,2955.05,2979.75,3027.6,2959.0,2966.2,2974.2,3000.15,1377502,4132716046.7,63513,601956,43.7,2018,2,2615.25,0.00648,Slight or No change,0.041144453906194554,3001.7571428571428,2869.4705882352937,HODL,3089.9535714285716,82.81298547442879,3255.5795423774293,2924.327600479714
187,2018-02-09,TCS,EQ,2974.2,2950.0,2994.0,2896.65,2978.3,2971.7,2940.4,1051229,3091037411.75,71919,421771,40.12,2018,2,2617.18,-0.00084,Slight or No change,0.041311939174242515,3009.6190476190473,2880.5294117647054,HODL,3090.839285714286,81.36170233681204,3253.5626903879097,2928.115881040662
188,2018-02-12,TCS,EQ,2971.7,2978.3,3023.35,2955.55,2960.15,2967.3,2981.33,987281,2943408236.55,49385,512025,51.86,2018,2,2618.96,-0.00148,Slight or No change,0.03820970404905434,3018.0380952380947,2889.957352941176,HODL,3080.1892857142857,87.300161200341,3254.7896081149675,2905.588963313604
189,2018-02-14,TCS,EQ,2967.3,2970.0,2974.45,2892.5,2900.0,2911.8,2939.65,1423766,4185366948.8,81932,880898,61.87,2018,2,2621.09,-0.0187,Slight or No change,0.036281870883656336,3024.488095238095,2897.6735294117643,HODL,3066.6035714285717,97.81158391419342,3262.2267392569584,2870.980403600185
190,2018-02-15,TCS,EQ,2911.8,2931.95,2943.0,2905.1,2922.0,2925.85,2925.44,1232618,3605953705.8,42920,702569,57.0,2018,2,2622.99,0.00483,Slight or No change,0.038979398872106705,3033.047619047619,2906.6720588235294,HODL,3048.8357142857144,99.26691374690883,3247.369541779532,2850.301886791897
191,2018-02-16,TCS,EQ,2925.85,2923.0,2999.6,2923.0,2931.0,2933.05,2965.52,1257878,3730256378.25,52987,425282,33.81,2018,2,2624.96,0.00246,Slight or No change,0.025497701844673086,3036.9619047619044,2915.675,HODL,3035.4071428571433,101.43881038709148,3238.2847636313263,2832.5295220829603
192,2018-02-19,TCS,EQ,2933.05,2945.0,2953.3,2895.2,2923.65,2923.6,2928.1,784112,2295955130.95,37241,332759,42.44,2018,2,2626.14,-0.00322,Slight or No change,0.022103159145735567,3038.6119047619045,2922.216176470589,HODL,3015.746428571429,93.70308151957835,3203.1525916105857,2828.3402655322725
193,2018-02-20,TCS,EQ,2923.6,2928.0,2985.05,2927.9,2943.0,2944.75,2959.27,944534,2795126450.6,60862,401169,42.47,2018,2,2627.64,0.0072299999999999994,Slight or No change,0.022430993716416842,3039.87619047619,2931.014705882353,HODL,3000.882142857143,86.51070322208109,3173.9035493013052,2827.860736412981
194,2018-02-21,TCS,EQ,2944.75,2974.0,3062.6,2960.05,3042.35,3042.3,3016.25,1544614,4658937571.85,96721,673804,43.62,2018,2,2630.82,0.03313,Slight or No change,0.04123636198202551,3043.828571428571,2943.105882352942,HODL,2995.8785714285723,81.44520506802341,3158.768981564619,2832.9881612925255
195,2018-02-22,TCS,EQ,3042.3,3052.0,3079.0,3022.5,3040.05,3050.2,3047.84,1731505,5277341721.25,83526,796578,46.0,2018,2,2634.39,0.0026,Slight or No change,0.04086600112364731,3040.67619047619,2955.2102941176477,HODL,2989.564285714286,72.46028468853675,3134.48485509136,2844.6437163372125
196,2018-02-23,TCS,EQ,3050.2,3050.0,3089.0,2992.1,3078.0,3075.8,3044.72,1681250,5118935937.45,86645,706762,42.04,2018,2,2638.0,0.00839,Slight or No change,0.031079298798132367,3039.4285714285706,2967.5250000000005,HODL,2984.0035714285723,60.97665525645579,3105.956881941484,2862.0502609156606
197,2018-02-26,TCS,EQ,3075.8,3075.0,3089.95,3021.2,3025.6,3031.7,3044.1,681941,2075893518.85,45004,292334,42.87,2018,2,2639.31,-0.01434,Slight or No change,0.03835829310635724,3032.6238095238086,2977.5985294117654,HODL,2978.896428571429,52.65123442298994,3084.198897417409,2873.593959725449
198,2018-02-27,TCS,EQ,3031.7,3041.0,3078.55,3032.0,3042.0,3042.35,3054.42,858900,2623442712.9,49207,299428,34.86,2018,2,2640.98,0.00351,Slight or No change,0.03828568036308708,3028.8761904761895,2987.2441176470597,HODL,2982.1178571428577,55.17956564061215,3092.476988424082,2871.7587258616336
199,2018-02-28,TCS,EQ,3042.35,3035.0,3063.95,3021.45,3033.4,3035.05,3040.16,1353432,4114652090.6,80437,861558,63.66,2018,2,2643.55,-0.0024,Slight or No change,0.038079654246601924,3021.07619047619,2996.8338235294127,HODL,2987.8321428571435,56.29195736769721,3100.416057592538,2875.248228121749
200,2018-03-01,TCS,EQ,3035.05,3049.0,3061.2,3020.0,3033.0,3037.7,3042.25,859062,2613481022.1,77493,522085,60.77,2018,3,2645.17,0.0008699999999999999,Slight or No change,0.03826213251656492,3015.5928571428567,3003.630882352942,HODL,2992.3678571428577,57.65090434658387,3107.6696658360256,2877.06604844969
201,2018-03-05,TCS,EQ,3037.7,3049.0,3113.65,3032.95,3103.0,3105.85,3075.76,1429084,4395522746.95,81638,785748,54.98,2018,3,2648.3,0.022430000000000002,Slight or No change,0.029412139132241846,3015.283333333333,3012.905882352942,HODL,3001.9500000000007,64.67239334939929,3131.2947866987993,2872.605213301202
202,2018-03-06,TCS,EQ,3105.85,3122.0,3127.0,3030.15,3041.0,3042.8,3087.33,953382,2943402642.6,60270,469034,49.2,2018,3,2650.08,-0.0203,Slight or No change,0.03756935453014047,3010.721428571428,3020.7426470588243,SELL,3007.342857142858,64.7086246098777,3136.7601063626134,2877.9256079231027
203,2018-03-07,TCS,EQ,3042.8,3070.0,3089.0,3018.5,3028.7,3027.45,3045.28,958886,2920078406.6,54736,437656,45.64,2018,3,2651.79,-0.00504,Slight or No change,0.03634145649906341,3004.7119047619044,3029.017647058824,HODL,3015.6035714285717,58.673927718851715,3132.951426866275,2898.2557159908683
204,2018-03-08,TCS,EQ,3027.45,3054.9,3054.9,2987.5,3001.85,3003.95,3017.6,975913,2944917233.45,43364,655914,67.21,2018,3,2653.4,-0.0077599999999999995,Slight or No change,0.03431339539700315,2999.985714285714,3033.5205882352943,HODL,3021.182142857143,52.914010821424235,3127.0101644999913,2915.3541212142945
205,2018-03-09,TCS,EQ,3003.95,3005.0,3063.2,2977.2,3035.0,3034.1,3030.68,936218,2837381323.25,53978,310682,33.18,2018,3,2655.07,0.01004,Slight or No change,0.035949049880684696,3001.7404761904763,3037.7897058823537,HODL,3028.4,46.46655952238311,3121.333119044766,2935.466880955234
206,2018-03-12,TCS,EQ,3034.1,3043.0,3083.9,3035.5,3046.95,3052.15,3060.88,1045670,3200669042.95,46166,492433,47.09,2018,3,2657.0,0.00595,Slight or No change,0.03634979636060756,3006.3642857142854,3041.7294117647066,HODL,3037.582142857143,35.59331509808221,3108.7687730533075,2966.3955126609785
207,2018-03-13,TCS,EQ,3052.15,2924.9,2939.7,2872.0,2886.1,2886.8,2880.44,44033577,126836155551.95,216131,31556256,71.66,2018,3,2696.04,-0.05417,Slight or No change,0.06597697346134873,3002.2023809523807,3039.59705882353,HODL,3033.4428571428575,48.31552488647901,3130.0739069158153,2936.8118073698997
208,2018-03-14,TCS,EQ,2886.8,2892.95,2923.05,2875.05,2887.85,2886.9,2899.62,1834334,5318879502.8,75794,797351,43.47,2018,3,2697.38,2.9999999999999997e-05,Slight or No change,0.05759596619571558,2998.1642857142856,3032.84705882353,HODL,3022.342857142857,62.02883280299654,3146.40052274885,2898.285191536864
209,2018-03-15,TCS,EQ,2886.9,2895.0,2902.55,2855.6,2867.0,2869.7,2876.92,1174453,3378809879.5,53254,440516,37.51,2018,3,2698.15,-0.00596,Slight or No change,0.05642981154204,2993.5166666666664,3026.014705882353,HODL,3009.4500000000003,73.49262129368071,3156.4352425873617,2862.464757412639
210,2018-03-16,TCS,EQ,2869.7,2868.8,2872.0,2805.0,2828.0,2825.7,2834.32,3598741,10199978559.75,151066,2487922,69.13,2018,3,2699.88,-0.015330000000000002,Slight or No change,0.056710399877259975,2989.416666666666,3015.752941176471,HODL,2991.585714285714,85.53408323940431,3162.6538807645225,2820.5175478069054
211,2018-03-19,TCS,EQ,2825.7,2829.0,2848.0,2820.0,2828.75,2831.0,2832.48,1744970,4942594052.45,93179,1297258,74.34,2018,3,2700.74,0.0018800000000000002,Slight or No change,0.05788186312956562,2984.899999999999,3007.2220588235296,HODL,2977.25,94.62902059338067,3166.508041186761,2787.991958813239
212,2018-03-20,TCS,EQ,2831.0,2820.0,2873.2,2819.0,2870.0,2864.85,2852.27,2012492,5740162500.35,79442,1433569,71.23,2018,3,2701.96,0.01196,Slight or No change,0.05861579382527622,2981.65238095238,2997.3985294117647,HODL,2964.5714285714284,97.09463011826713,3158.7606888079627,2770.3821683348942
213,2018-03-21,TCS,EQ,2864.85,2872.5,2884.3,2850.0,2856.1,2856.75,2865.76,1953839,5599239431.2,88110,1528562,78.23,2018,3,2703.08,-0.00283,Slight or No change,0.056817339045839896,2978.4690476190467,2988.689705882353,HODL,2951.835714285714,98.8173245254824,3149.470363336679,2754.201065234749
214,2018-03-22,TCS,EQ,2856.75,2859.95,2875.95,2822.55,2824.0,2831.35,2843.57,1163047,3307211011.7,72687,876317,75.35,2018,3,2703.62,-0.00889,Slight or No change,0.02295804549228101,2973.0690476190466,2980.4249999999997,HODL,2937.0964285714285,100.40146617127418,3137.899360913977,2736.29349622888
215,2018-03-23,TCS,EQ,2831.35,2802.0,2834.1,2798.05,2809.2,2818.15,2816.79,1827061,5146438888.6,77575,1259843,68.95,2018,3,2704.39,-0.00466,Slight or No change,0.022776814345360562,2962.3952380952373,2970.9999999999995,HODL,2916.546428571429,92.32224389080743,3101.1909163530436,2731.901940789814
216,2018-03-26,TCS,EQ,2818.15,2819.0,2827.4,2781.55,2817.0,2817.0,2812.33,1482105,4168164807.6,76911,1046954,70.64,2018,3,2704.99,-0.00041,Slight or No change,0.022727325209313514,2951.2904761904756,2961.0985294117645,HODL,2900.417857142857,88.20075572488182,3076.819368592621,2724.016345693093
217,2018-03-27,TCS,EQ,2817.0,2825.0,2863.0,2823.05,2843.8,2847.7,2845.6,1247287,3549278192.6,101404,867902,69.58,2018,3,2705.63,0.0109,Slight or No change,0.020641198538036334,2940.42857142857,2953.5838235294113,HODL,2887.578571428571,81.08210395900097,3049.742779346573,2725.4143635105693
218,2018-03-28,TCS,EQ,2847.7,2835.9,2875.0,2825.0,2849.35,2849.15,2854.33,3432827,9798420780.5,127771,2654970,77.34,2018,3,2707.39,0.0005099999999999999,Slight or No change,0.020629188467326545,2931.7357142857136,2949.2279411764703,HODL,2876.5214285714287,74.25983414359057,3025.0410968586098,2728.0017602842477
219,2018-04-02,TCS,EQ,2849.15,2840.0,2914.0,2840.0,2903.0,2909.65,2888.94,831494,2402139242.2,67851,428437,51.53,2018,4,2707.99,0.021230000000000002,Slight or No change,0.02738864427617587,2925.416666666666,2947.892647058823,HODL,2867.632142857143,60.03141679777201,2987.694976452687,2747.5693092615993
220,2018-04-03,TCS,EQ,2909.65,2892.1,2929.9,2892.1,2908.4,2911.25,2907.92,968645,2816742760.65,49338,665363,68.69,2018,4,2708.68,0.00055,Slight or No change,0.02685920129541721,2919.521428571428,2946.0411764705877,HODL,2857.5678571428575,31.969508352276037,2921.5068738474097,2793.6288404383054
221,2018-04-04,TCS,EQ,2911.25,2929.45,2934.0,2892.0,2906.9,2910.9,2914.91,1420910,4141824122.7,73678,1068225,75.18,2018,4,2709.69,-0.00011999999999999999,Slight or No change,0.023667690873192725,2913.4833333333327,2944.25294117647,HODL,2859.289285714286,34.233312490416004,2927.755910695118,2790.822660733454
222,2018-04-05,TCS,EQ,2910.9,2926.55,2963.75,2920.35,2954.1,2957.95,2949.56,904712,2668499201.95,50519,619923,68.52,2018,4,2710.48,0.01616,Slight or No change,0.02393609501494119,2906.4404761904757,2943.97794117647,HODL,2864.3642857142854,42.82878448217196,2950.0218546786296,2778.7067167499413
223,2018-04-06,TCS,EQ,2957.95,2954.0,2960.0,2926.55,2939.7,2950.3,2943.69,564509,1661739852.0,35618,327149,57.95,2018,4,2710.96,-0.00259,Slight or No change,0.02480335122188167,2902.0357142857138,2945.1102941176464,HODL,2870.121428571429,48.62605630368276,2967.3735411787948,2772.8693159640634
224,2018-04-09,TCS,EQ,2950.3,2939.7,2963.5,2915.0,2925.05,2923.9,2936.88,617933,1814796241.2,61304,377241,61.05,2018,4,2711.42,-0.00895,Slight or No change,0.028513389036356293,2897.1047619047613,2945.052941176469,HODL,2877.135714285715,48.807693390146405,2974.751101066008,2779.5203275054223
225,2018-04-10,TCS,EQ,2923.9,2925.7,2957.25,2925.7,2933.4,2937.6,2943.58,592266,1743380856.55,56834,369579,62.4,2018,4,2711.89,0.00469,Slight or No change,0.028250759662758015,2893.9452380952375,2945.186764705881,HODL,2884.7500000000005,49.36849275523519,2983.4869855104707,2786.01301448953
226,2018-04-11,TCS,EQ,2937.6,2950.6,3025.0,2945.6,3010.0,3014.15,2987.68,1562208,4667384473.9,79572,982143,62.87,2018,4,2713.52,0.026060000000000003,Slight or No change,0.03178979889173646,2892.9952380952377,2947.8499999999985,HODL,2895.4142857142865,59.76904083017338,3014.9523673746335,2775.8762040539395
227,2018-04-12,TCS,EQ,3014.15,3010.0,3150.0,3007.95,3136.0,3139.25,3116.29,3057180,9527046571.4,138550,1663392,54.41,2018,4,2717.99,0.0415,Slight or No change,0.047451426505795605,2897.142857142857,2953.5705882352927,HODL,2915.592857142858,87.13423741372333,3089.8613319703045,2741.3243823154116
228,2018-04-13,TCS,EQ,3139.25,3150.0,3240.8,3132.1,3145.5,3153.3,3181.37,4089559,13010404291.35,147501,2142872,52.4,2018,4,2724.02,0.00448,Slight or No change,0.04640994512227116,2909.833333333333,2956.8352941176454,HODL,2938.5892857142867,104.0358687749523,3146.6610232641915,2730.517548164382
229,2018-04-16,TCS,EQ,3153.3,3116.0,3199.95,3110.75,3185.05,3187.65,3169.39,3135137,9936460532.7,142448,1707483,54.46,2018,4,2728.9,0.01089,Slight or No change,0.04610650843874177,2924.1547619047615,2960.877941176469,HODL,2964.982142857144,117.17129572215953,3199.324734301463,2730.639551412825
230,2018-04-17,TCS,EQ,3187.65,3187.65,3194.95,3147.2,3163.6,3166.6,3165.81,1650862,5226319906.4,119475,1077647,65.28,2018,4,2731.3,-0.0066,Slight or No change,0.04762432715838613,2938.292857142857,2963.5485294117634,HODL,2989.9535714285726,120.41578522942335,3230.7851418874193,2749.122000969726
231,2018-04-18,TCS,EQ,3166.6,3166.0,3193.45,3145.85,3162.7,3159.1,3166.57,1216533,3852231610.8,57846,674167,55.42,2018,4,2733.03,-0.00237,Slight or No change,0.04489912128763015,2954.1690476190474,2967.295588235293,HODL,3012.19642857143,120.87740366600391,3253.9512359034375,2770.441621239422
232,2018-04-19,TCS,EQ,3159.1,3179.9,3217.2,3165.75,3191.15,3191.15,3190.56,2410476,7690774760.8,108523,1295094,53.73,2018,4,2736.67,0.01015,Slight or No change,0.04429788694311817,2971.3190476190475,2971.672058823528,HODL,3036.625000000001,119.94651973340052,3276.518039466802,2796.7319605332
233,2018-04-20,TCS,EQ,3191.15,3250.0,3422.35,3240.0,3414.0,3402.45,3351.07,9232831,30939850872.2,287034,2973300,32.2,2018,4,2756.31,0.06621,Slight or No change,0.06993301575682978,2996.9190476190474,2982.477941176469,BUY,3071.8250000000007,148.6844616448427,3369.193923289686,2774.4560767103153
234,2018-04-23,TCS,EQ,3402.45,3424.0,3557.9,3389.55,3395.9,3408.65,3478.05,7592955,26408656911.8,296796,2307114,30.38,2018,4,2771.77,0.00182,Slight or No change,0.06531457841915457,3023.2,2993.388235294116,HODL,3107.353571428572,165.8049682194873,3438.963507867547,2775.7436349895975
235,2018-04-24,TCS,EQ,3408.65,3410.0,3443.15,3342.5,3380.0,3385.65,3385.7,4157168,14074937538.35,191406,1852622,44.56,2018,4,2779.63,-0.00675,Slight or No change,0.06775811322764856,3049.5952380952376,3001.6176470588216,HODL,3141.2642857142864,171.00214171912893,3483.2685691525444,2799.2600022760284
236,2018-04-25,TCS,EQ,3385.65,3385.0,3483.0,3365.05,3466.0,3470.25,3445.24,4098287,14119584532.15,186272,1646688,40.18,2018,4,2788.24,0.024990000000000002,Slight or No change,0.06930678444876023,3080.647619047619,3014.1897058823506,HODL,3177.857142857144,183.14002089316517,3544.1371846434745,2811.5771010708136
237,2018-04-26,TCS,EQ,3470.25,3467.0,3560.0,3467.0,3523.95,3539.25,3528.84,6067517,21411274498.95,155107,3148760,51.9,2018,4,2801.85,0.019880000000000002,Slight or No change,0.06576299125952914,3115.0404761904765,3029.2426470588216,HODL,3219.9250000000006,194.15896614531417,3608.242932290629,2831.607067709372
238,2018-04-27,TCS,EQ,3539.25,3525.0,3544.0,3420.0,3458.0,3451.95,3475.49,2250665,7822168277.85,143297,1128370,50.13,2018,4,2806.19,-0.024669999999999997,Slight or No change,0.07610542518359825,3143.814285714286,3042.4191176470567,HODL,3257.642857142858,183.2102699686348,3624.0633970801273,2891.2223172055883
239,2018-04-30,TCS,EQ,3451.95,3451.95,3549.0,3437.6,3529.0,3532.1,3523.56,1729279,6093220317.25,109746,740868,42.84,2018,4,2809.9,0.023219999999999998,Slight or No change,0.07663604628365053,3176.3357142857153,3057.066176470586,HODL,3300.1071428571436,171.87032551086565,3643.8477938788747,2956.3664918354125
240,2018-05-02,TCS,EQ,3532.1,3530.5,3532.2,3471.3,3500.0,3499.75,3496.99,1579023,5521825658.3,142452,1035607,65.59,2018,5,2813.1,-0.00916,Slight or No change,0.05039714398350919,3204.435714285715,3070.2308823529393,HODL,3334.7928571428574,158.175830665104,3651.1445184730655,3018.4411958126493
241,2018-05-03,TCS,EQ,3499.75,3509.8,3526.0,3470.4,3481.75,3481.85,3501.58,1880775,6585681501.25,132523,1146691,60.97,2018,5,2816.77,-0.00511,Slight or No change,0.05124782042505158,3231.607142857144,3087.7323529411747,HODL,3359.264285714286,151.9766169116631,3663.217519537612,3055.31105189096
242,2018-05-04,TCS,EQ,3481.85,3492.0,3497.0,3470.0,3479.0,3480.75,3485.14,1173622,4090241756.4,60186,697005,59.39,2018,5,2819.04,-0.00032,Slight or No change,0.05018381712524435,3258.7428571428586,3105.198529411763,HODL,3382.6535714285715,142.75807058459205,3668.1697125977557,3097.137430259387
243,2018-05-07,TCS,EQ,3480.75,3490.0,3490.0,3410.9,3428.0,3420.95,3438.41,1742213,5990435302.85,95521,1155927,66.35,2018,5,2822.08,-0.01718,Slight or No change,0.047362946794480935,3280.790476190478,3121.4117647058806,HODL,3399.317857142857,131.40972714135404,3662.1373114255653,3136.498402860149
244,2018-05-08,TCS,EQ,3420.95,3434.7,3486.5,3396.7,3440.2,3441.2,3447.8,1496410,5159322100.45,75803,710340,47.47,2018,5,2824.75,0.00592,Slight or No change,0.041573181288993344,3304.166666666668,3139.5147058823513,HODL,3418.9321428571425,113.2394138491703,3645.410970555483,3192.453315158802
245,2018-05-09,TCS,EQ,3441.2,3440.2,3494.75,3440.2,3488.5,3489.3,3480.95,1307525,4551423047.5,74986,754487,57.7,2018,5,2827.25,0.013980000000000001,Slight or No change,0.036731161568813474,3331.090476190478,3158.8764705882336,HODL,3442.5178571428573,86.09120076351441,3614.7002586698864,3270.3354556158283
246,2018-05-10,TCS,EQ,3489.3,3502.95,3511.15,3440.2,3446.3,3451.25,3478.59,1929339,6711381185.7,78782,1044165,54.12,2018,5,2830.69,-0.0109,Slight or No change,0.028176886333752062,3355.5500000000015,3176.123529411763,HODL,3461.0964285714285,46.74825979604751,3554.5929481635235,3367.5999089793336
247,2018-05-11,TCS,EQ,3451.25,3454.2,3485.0,3442.5,3461.0,3456.95,3461.07,1313938,4547636850.35,44332,734225,55.88,2018,5,2833.03,0.00165,Slight or No change,0.027601698471214686,3376.635714285716,3193.776470588233,HODL,3464.9892857142854,43.6558445227181,3552.3009747597216,3377.677596668849
248,2018-05-14,TCS,EQ,3456.95,3457.0,3471.0,3410.8,3440.0,3433.55,3427.81,1216947,4171459981.05,67155,738191,60.66,2018,5,2835.11,-0.00677,Slight or No change,0.027887891581872902,3390.650000000002,3211.488235294116,HODL,3466.7678571428573,41.6448842880535,3550.057625718964,3383.4780885667506
249,2018-05-15,TCS,EQ,3433.55,3450.0,3495.8,3433.7,3487.0,3482.4,3477.97,976445,3396047379.25,72769,426098,43.64,2018,5,2836.9,0.014230000000000001,Slight or No change,0.03231949725149641,3406.32142857143,3231.024999999998,HODL,3473.6785714285716,34.57600165017117,3542.8305747289137,3404.5265681282294
250,2018-05-16,TCS,EQ,3482.4,3479.95,3509.0,3475.25,3497.0,3493.9,3494.21,824225,2880012135.0,62359,462112,56.07,2018,5,2838.42,0.0033,Slight or No change,0.025232973289834572,3420.9047619047633,3250.9338235294094,HODL,3475.3678571428572,34.971084798455664,3545.3100267397685,3405.425687545946
251,2018-05-17,TCS,EQ,3493.9,3512.95,3533.15,3476.0,3480.8,3491.8,3509.69,1484024,5208463595.05,147144,968752,65.28,2018,5,2841.15,-0.0006,Slight or No change,0.025212723657100238,3436.3904761904773,3269.8779411764685,HODL,3471.9785714285717,30.289581315470226,3532.5577340595123,3411.399408797631
252,2018-05-18,TCS,EQ,3491.8,3480.8,3517.7,3458.0,3495.0,3502.05,3487.86,937498,3269860706.55,71488,518150,55.27,2018,5,2842.89,0.00294,Slight or No change,0.021266377205854305,3452.72142857143,3289.0808823529396,HODL,3475.5571428571434,30.69806343898347,3536.9532697351106,3414.161015979176
253,2018-05-21,TCS,EQ,3502.05,3528.7,3592.0,3518.05,3551.8,3556.75,3567.15,1723089,6146517739.55,113610,883903,51.3,2018,5,2846.32,0.015619999999999998,Slight or No change,0.021140739719404687,3470.1309523809537,3308.1132352941163,HODL,3477.317857142858,34.64391170371249,3546.605680550283,3408.030033735433
254,2018-05-22,TCS,EQ,3556.75,3558.0,3574.95,3493.7,3514.4,3508.9,3520.43,928708,3269452704.0,71360,523307,56.35,2018,5,2848.03,-0.01345,Slight or No change,0.027744732124557088,3475.200000000001,3325.6911764705865,HODL,3477.9714285714294,35.18179005751574,3548.335008686461,3407.6078484563977
255,2018-05-23,TCS,EQ,3508.9,3525.0,3545.0,3481.0,3498.95,3495.1,3513.84,753649,2648198399.95,65699,407054,54.01,2018,5,2849.39,-0.0039299999999999995,Slight or No change,0.026806564126786253,3479.3166666666684,3342.8735294117632,HODL,3478.917857142858,35.47118335922643,3549.8602238613107,3407.975490424405
256,2018-05-24,TCS,EQ,3495.1,3510.0,3615.0,3502.35,3610.75,3603.7,3579.69,1481158,5302086674.25,78667,655097,44.23,2018,5,2852.48,0.03107,Slight or No change,0.038208911534672575,3489.700000000002,3361.8661764705867,HODL,3487.7000000000007,48.709598643417166,3585.119197286835,3390.2808027131664
257,2018-05-25,TCS,EQ,3603.7,3625.0,3674.8,3572.55,3589.9,3585.8,3633.11,1884886,6848001305.3,142355,954659,50.65,2018,5,2856.28,-0.0049700000000000005,Slight or No change,0.039508254280408564,3495.202380952383,3380.557352941175,HODL,3499.4750000000013,51.19424828723546,3601.8634965744723,3397.0865034255303
